categories,name,reviews.rating,reviews.text,reviews.title,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_6,Wine & Spirits,Cocktail Mixers,Wine,Spirits,Meal Solutions,Drinks,Juice & Cider,Cocktail Mixes
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,The white label or the devil's cut dashed with some lemonade and lime cordial is how I enjoy my Jim.,It is the first drink I check everytime,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Best Drink you can get,Yes I would buy again,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,4.0,to make manhattens,very reasonally priced,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Best bourbon I have found...have toured distillery and love the brand..,One fine bourbon,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Red Stag and Coke Zero is my go to drink. Only wish more bars and restaurants stocked it. Nothing like a good bourbon with a cherry kick !,Red Stag stands alone,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,I like it with dr.peper to sip and relax,Good taste,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Better than the other's,The only whiskey I drink,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Drank it for years and always smooth and tasty. Now it is running off the shelves at our liquor store.,Priced right and great quality,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,I keep Jim Beam on hand every day of the week.,Best bourbon on earth.,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,"I typically have this neat or with an ice cube. Its light amber appearance, sweet, woody, mossy nose, and its mild moss, white oak, mellow wintergreen mint, and dried, faintly-candied fruit flavor draws the drinker into an exploration of pin-point distilling execution. Jim Beam Original has a gradual finish, with a ghost of chocolate powder, during the fade out. Highly recommended. RJT",A Bourbon Legend,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,It's does have a great toaste to it the only drink I'll drink.,I would buy this drink over and over.,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,I had a neat 2 finger glass two weeks ago of JB Black label for the first time (I've always drank Jack Daniels) and I loved it! No more Jack for me!,Smooth,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Best tasteing and defenetly the smoothest around I love it!,smoothy,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,I always keep a bottle of Jim Bean in my liquor cabinet. Value for price is incredible and it mixes great.,Always in my liquor cabinet,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,This is our favorite mixed drink whiskey and sams has the best price on a handle. We'll be buying this again,Best price,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Best whiskey around and a price that can't be beat!!,Great product,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,4.0,to make manhattens,Very Reasonally Priced,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Grocery",Jim Beam174 Bourbon Whiskey - 1.75l Bottle,5.0,Best bourbon I have found...have toured distillery and love the brand..,One Fine Bourbon,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits",Yellow Tail174 Cabernet Sauvignon - 1.5l Bottle Bottle,5.0,"I drink Yellow Tail because you can not buy a perfect wine for the price of this one, I JUST LOVE IT!!!!!!",It Is A Good Wine,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits,Fresh Food,Produce,Fruit",El Jimador174 Tequila Reposado - 750ml Bottle,5.0,I always buy this item at Walmart cause they always have it at a Great Price,Love,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Basil Hayden's174 Bourbon - 750ml Bottle,5.0,"As a Scotch drinker, tasting Basil Hayden's for the first time changed my opinion of Bourbons. Now I enjoy both Scotch Bourbon with BH on the top of list for Bourbons!",Awesome Bourbon,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Basil Hayden's174 Bourbon - 750ml Bottle,5.0,Very tasty bourbon!,Love Basil Hayden's,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Basil Hayden's174 Bourbon - 750ml Bottle,5.0,Basil Hayden was my gateway to world of Burbon. Ever since I have held its flavor profile as the gold standard when trying others on the market bit I always find myself coming back to my first love.,Flavorful With A Smooth Finish,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Basil Hayden's174 Bourbon - 750ml Bottle,5.0,Outstanding. Simply an outstanding beverage. Spicy and light with a comforting finish. A staple in my home bar rotation - I never let a bottle get near empty without backfilling it with a fresh one.,Spirit Of Choice,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits",Cook's174 Brut Champagne - 750ml Bottle,5.0,I love the Cooks champagne however I cannot drink the brut. Would love Extra dry to become available at Sams in Mobile AL.,Cooks Champagne,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits",Menage A Trois174 Silk Red Blend - 750ml Bottle,5.0,"My favorite red wine has been Menage a Trois for a long time, and this SILK blend is even better than the regular blend. The price has remained affordable while the quality has remained consistently good for these red blends.",Very Drinkable,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits,Grocery",Barefoot174 Riesling - 1.5l Bottle Bottle,5.0,My mother turned me on to Barefoot Riesling a few years back and it had been a reflex to always choose it when given the option.,My Favourite Riesling,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits,Grocery",Davinci174 Chianti - 750ml Bottle,5.0,Been trying to find a red wine with a smooth finish. This stuff is exactly what I was looking for.,Love,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Hornitos Reposado Tequila - 750ml,5.0,Perfect sipping tequila ... chilled and neat !,Excellente,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Hornitos Reposado Tequila - 750ml,5.0,Perfect sipping tequila ... chilled and neat !,Excellente,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Hornitos Reposado Tequila - 750ml,5.0,"My buddy ordered some shots of this stuff during a horns game. Frankly when it comes to tequila, I usually brace myself for a rough shot. Maybe I'm drinking the wrong stuff, because this was really easy to put back. No lingering aftertaste. Reasonably priced. Good value tequila if you're looking.",Solid tequila,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Hornitos Reposado Tequila - 750ml,5.0,Straight over ice.,One of my favorite!,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Pinnacle174 Whipped Cream Flavored Vodka - 750ml Bottle,5.0,My drink of choice when I really want to enjoy my time alone.,Amazing Drink,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Pinnacle174 Whipped Cream Flavored Vodka - 750ml Bottle,5.0,"Makes orange jello taste like creamsicle, strawberry taste like strawberries and cream, lemon taste like lemon meringue....I could go on and on....get some today!!",Makes The Best Jello Shots Ever!!,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Pinnacle174 Whipped Cream Flavored Vodka - 750ml Bottle,5.0,"Pinnacle has been making our Martini's in my family for many years. My late father discovered it years ago when someone said it's on par with that vodka that flys south for the winter, but at a very reasonable price. Try it, bet you'll love it too. Al","""the Best Jerry, The Best""",Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Pinnacle174 Whipped Cream Flavored Vodka - 750ml Bottle,5.0,The whipped creme flavored vodka is fabulous. I keep it in the freezer and have a snifter of it when I want something smooth after dinner or as a night cap. Love it!,Pinnacle Whipped Bodka,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Pinnacle174 Whipped Cream Flavored Vodka - 750ml Bottle,5.0,"Everything is great about this product, cheap price, perfect taste. Mixing this flavor with just a soda makes it delicious.",Love this product!,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Pinnacle174 Whipped Cream Flavored Vodka - 750ml Bottle,5.0,"I love this vodka, I have been drinking vodka for many years, and this is by far one of the best, and my favorite vodka. I drink it regularly, usually with grape juice, but also with orange juice. We use it to make daiquiris, and many other frozen concoctions.",I Love This Stuff !!!!,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Malt Drinks,Food,Beer, Wine & Spirits",Skinnygirl174 Original Margarita - 750ml Bottle,2.0,Just so so. Seems to be missing something. There are much better margarita mixes out there without all the additives this does not have.,So So,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Malt Drinks,1,0,1,1,0,1,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits,Grocery",Mirassou174 Pinot Noir - 750ml Bottle,4.0,Very good summer red. It's become our favorite reasonably priced wine that we enjoy on its own.,Smooth And Fruity.,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Malt Drinks,Food,Beer, Wine & Spirits,Beer,Grocery",Seagram's174 Escapes Malt Beverage Variety Pack - 12pk / 12oz Bottles,5.0,love all of the flavors. will be buying again. great for summer drinks,seagrams escapes,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Malt Drinks,1,0,1,1,0,1,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Malt Drinks,Food,Beer, Wine & Spirits,Beer,Grocery",Seagram's174 Escapes Malt Beverage Variety Pack - 12pk / 12oz Bottles,4.0,"I bought this pack on a whim and I'm so glad I did. There is a variety of drinks for a great price, even less than the discount liquor store! I'll definitely get this again!",Variety Value,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Malt Drinks,1,0,1,1,0,1,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Malt Drinks,Food,Beer, Wine & Spirits,Beer,Grocery",Seagram's174 Escapes Malt Beverage Variety Pack - 12pk / 12oz Bottles,5.0,Vrty good,Line,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Malt Drinks,1,0,1,1,0,1,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Malt Drinks,Food,Beer, Wine & Spirits,Beer,Grocery",Seagram's174 Escapes Malt Beverage Variety Pack - 12pk / 12oz Bottles,4.0,Jamaican me happy,Enjoy there flavors,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Malt Drinks,1,0,1,1,0,1,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Malt Drinks,Food,Beer, Wine & Spirits,Beer,Grocery",Seagram's174 Escapes Malt Beverage Variety Pack - 12pk / 12oz Bottles,5.0,Really enjoy these but SAMs likes to send you on wild goose chases saying available and none to be found not even the empty pallet,Tasty if you can find it,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Malt Drinks,1,0,1,1,0,1,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits",Apothic174 Dark Red Blend - 750ml Bottle,5.0,We have been buying Apothic Dark for a couple of years now. It is our Red Blend of Choice. Very Smooth and very reasonably priced.,Best Red Blend for the price,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Wine,Food,Beer, Wine & Spirits",Apothic174 Dark Red Blend - 750ml Bottle,3.0,Decent table wine for the price. Bend that is on the sweeter side of the spectrum.,pretty good,Food & Beverage,Beverages,Wine,Beer & Liquor,Wine,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Rumchata174 Caribbean Rum - 750ml Bottle,5.0,Rum Chata is great when mixed with Fireball or Caramel Vodka,Very popular,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Sauza174 Silver Tequila - 750ml Bottle,5.0,Love this brand of tequila. I'm a Margarita fan and like to make different kinds,"Love The Cucumber Chili, Wish It Wasn't Discontinued.",Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Beer,Food,Beer, Wine & Spirits",Corona Extra174 Beer - 12pk / 12oz Bottles,5.0,love it wouldnt mind drinking more,Beer,Food & Beverage,Beverages,Wine,Beer & Liquor,Beer,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Beer,Food,Beer, Wine & Spirits,Grocery",Bud Light174 Lime Beer - 12pk / 12oz Cans,4.0,"On a hot day near the water, this is the cheap-ish beer to have. Bud light with a solid splash of lime, makes it a light and refreshing choice. The Target 12-pack is average-priced and will provide a beverage most will enjoy - particularly the ladies.","Good, Cheap, Summer Lake Beer",Food & Beverage,Beverages,Wine,Beer & Liquor,Beer,Food,1,0,1,1,0,0,0,0
"Food & Beverage,Beverages,Wine, Beer & Liquor,Spirits,Food,Beer, Wine & Spirits",Absolut174 Mandarin Vodka - 750ml Bottle,5.0,"Love this vodka - it's perfect for screwdrivers! It blends so well with the juice and for an interesting citrus blend, you can use grapefruit juice.",This Is Great!,Food & Beverage,Beverages,Wine,Beer & Liquor,Spirits,Food,1,0,1,1,0,0,0,0
